GL class,Ledger Type,Ledger Name,Ledger Code,Ledger Description,Ledger Currency,Branch,Related Parent Ledger,Mapped Product Code,Mapped Product Name
Liability,Parent,Huge1847,LIAK64,This is a parent under a parent Vault Cash 1847,TBT,S012,,,
Liability,Parent,Huge1848,LIAK65,This is a parent under a parent Vault Cash 1848,TBT,S012,,,
Liability,Parent,Huge1849,LIAK66,This is a parent under a parent Vault Cash 1849,TBT,S012,,,
Liability,Parent,Huge1850,LIAK67,This is a parent under a parent Vault Cash 1850,TBT,S012,,,
Liability,Parent,Huge1851,LIAK68,This is a parent under a parent Vault Cash 1851,TBT,S012,,,
Liability,Parent,Huge1852,LIAK69,This is a parent under a parent Vault Cash 1852,TBT,S012,,,
Liability,Parent,Huge1853,LIAK70,This is a parent under a parent Vault Cash 1853,TBT,S012,,,
Liability,Parent,Huge1854,LIAK71,This is a parent under a parent Vault Cash 1854,TBT,S012,,,
Liability,Parent,Huge1855,LIAK72,This is a parent under a parent Vault Cash 1855,TBT,S012,,,
Liability,Parent,Huge1856,LIAK73,This is a parent under a parent Vault Cash 1856,TBT,S012,,,
Liability,Parent,Huge1857,LIAK74,This is a parent under a parent Vault Cash 1857,TBT,S012,,,
Liability,Parent,Huge1858,LIAK75,This is a parent under a parent Vault Cash 1858,TBT,S012,,,
Liability,Parent,Huge1859,LIAK76,This is a parent under a parent Vault Cash 1859,TBT,S012,,,
Liability,Parent,Huge1860,LIAK77,This is a parent under a parent Vault Cash 1860,TBT,S012,,,
Liability,Parent,Huge1861,LIAK78,This is a parent under a parent Vault Cash 1861,TBT,S012,,,
Liability,Parent,Huge1862,LIAK79,This is a parent under a parent Vault Cash 1862,TBT,S012,,,
Liability,Parent,Huge1863,LIAK80,This is a parent under a parent Vault Cash 1863,TBT,S012,,,
Liability,Parent,Huge1864,LIAK81,This is a parent under a parent Vault Cash 1864,TBT,S012,,,
Liability,Parent,Huge1865,LIAK82,This is a parent under a parent Vault Cash 1865,TBT,S012,,,
Liability,Parent,Huge1866,LIAK83,This is a parent under a parent Vault Cash 1866,TBT,S012,,,
Liability,Parent,Huge1867,LIAK84,This is a parent under a parent Vault Cash 1867,TBT,S012,,,
Liability,Parent,Huge1868,LIAK85,This is a parent under a parent Vault Cash 1868,TBT,S012,,,
Liability,Parent,Huge1869,LIAK86,This is a parent under a parent Vault Cash 1869,TBT,S012,,,
Liability,Parent,Huge1870,LIAK87,This is a parent under a parent Vault Cash 1870,TBT,S012,,,
Liability,Parent,Huge1871,LIAK88,This is a parent under a parent Vault Cash 1871,TBT,S012,,,
Liability,Parent,Huge1872,LIAK89,This is a parent under a parent Vault Cash 1872,TBT,S012,,,
Liability,Parent,Huge1873,LIAK90,This is a parent under a parent Vault Cash 1873,TBT,S012,,,
Liability,Parent,Huge1874,LIAK91,This is a parent under a parent Vault Cash 1874,TBT,S012,,,
Liability,Parent,Huge1875,LIAK92,This is a parent under a parent Vault Cash 1875,TBT,S012,,,
Liability,Parent,Huge1876,LIAK93,This is a parent under a parent Vault Cash 1876,TBT,S012,,,
Liability,Parent,Huge1877,LIAK94,This is a parent under a parent Vault Cash 1877,TBT,S012,,,
Liability,Parent,Huge1878,LIAK95,This is a parent under a parent Vault Cash 1878,TBT,S012,,,
Liability,Parent,Huge1879,LIAK96,This is a parent under a parent Vault Cash 1879,TBT,S012,,,
Liability,Parent,Huge1880,LIAK97,This is a parent under a parent Vault Cash 1880,TBT,S012,,,
Liability,Parent,Huge1881,LIAK98,This is a parent under a parent Vault Cash 1881,TBT,S012,,,
Liability,Parent,Huge1882,LIAK99,This is a parent under a parent Vault Cash 1882,TBT,S012,,,
Liability,Parent,Huge1883,LIAL01,This is a parent under a parent Vault Cash 1883,TBT,S012,,,
Liability,Parent,Huge1884,LIAL02,This is a parent under a parent Vault Cash 1884,TBT,S012,,,
Liability,Parent,Huge1885,LIAL03,This is a parent under a parent Vault Cash 1885,TBT,S012,,,
Liability,Parent,Huge1886,LIAL04,This is a parent under a parent Vault Cash 1886,TBT,S012,,,
Liability,Parent,Huge1887,LIAL05,This is a parent under a parent Vault Cash 1887,TBT,S012,,,
Liability,Parent,Huge1888,LIAL06,This is a parent under a parent Vault Cash 1888,TBT,S012,,,
Liability,Parent,Huge1889,LIAL07,This is a parent under a parent Vault Cash 1889,TBT,S012,,,
Liability,Parent,Huge1890,LIAL08,This is a parent under a parent Vault Cash 1890,TBT,S012,,,
Liability,Parent,Huge1891,LIAL09,This is a parent under a parent Vault Cash 1891,TBT,S012,,,
Liability,Parent,Huge1892,LIAL10,This is a parent under a parent Vault Cash 1892,TBT,S012,,,
Liability,Parent,Huge1893,LIAL11,This is a parent under a parent Vault Cash 1893,TBT,S012,,,
Liability,Parent,Huge1894,LIAL12,This is a parent under a parent Vault Cash 1894,TBT,S012,,,
Liability,Parent,Huge1895,LIAL13,This is a parent under a parent Vault Cash 1895,TBT,S012,,,
Liability,Parent,Huge1896,LIAL14,This is a parent under a parent Vault Cash 1896,TBT,S012,,,
Liability,Parent,Huge1897,LIAL15,This is a parent under a parent Vault Cash 1897,TBT,S012,,,
Liability,Parent,Huge1898,LIAL16,This is a parent under a parent Vault Cash 1898,TBT,S012,,,
Liability,Parent,Huge1899,LIAL17,This is a parent under a parent Vault Cash 1899,TBT,S012,,,
Liability,Parent,Huge1900,LIAL18,This is a parent under a parent Vault Cash 1900,TBT,S012,,,
Liability,Parent,Huge1901,LIAL19,This is a parent under a parent Vault Cash 1901,TBT,S012,,,
Liability,Parent,Huge1902,LIAL20,This is a parent under a parent Vault Cash 1902,TBT,S012,,,
Liability,Parent,Huge1903,LIAL21,This is a parent under a parent Vault Cash 1903,TBT,S012,,,
Liability,Parent,Huge1904,LIAL22,This is a parent under a parent Vault Cash 1904,TBT,S012,,,
Liability,Parent,Huge1905,LIAL23,This is a parent under a parent Vault Cash 1905,TBT,S012,,,
Liability,Parent,Huge1906,LIAL24,This is a parent under a parent Vault Cash 1906,TBT,S012,,,
Liability,Parent,Huge1907,LIAL25,This is a parent under a parent Vault Cash 1907,TBT,S012,,,
Liability,Parent,Huge1908,LIAL26,This is a parent under a parent Vault Cash 1908,TBT,S012,,,
Liability,Parent,Huge1909,LIAL27,This is a parent under a parent Vault Cash 1909,TBT,S012,,,
Liability,Parent,Huge1910,LIAL28,This is a parent under a parent Vault Cash 1910,TBT,S012,,,
Liability,Parent,Huge1911,LIAL29,This is a parent under a parent Vault Cash 1911,TBT,S012,,,
Liability,Parent,Huge1912,LIAL30,This is a parent under a parent Vault Cash 1912,TBT,S012,,,
Liability,Parent,Huge1913,LIAL31,This is a parent under a parent Vault Cash 1913,TBT,S012,,,
Liability,Parent,Huge1914,LIAL32,This is a parent under a parent Vault Cash 1914,TBT,S012,,,
Liability,Parent,Huge1915,LIAL33,This is a parent under a parent Vault Cash 1915,TBT,S012,,,
Liability,Parent,Huge1916,LIAL34,This is a parent under a parent Vault Cash 1916,TBT,S012,,,
Liability,Parent,Huge1917,LIAL35,This is a parent under a parent Vault Cash 1917,TBT,S012,,,
Liability,Parent,Huge1918,LIAL36,This is a parent under a parent Vault Cash 1918,TBT,S012,,,
Liability,Parent,Huge1919,LIAL37,This is a parent under a parent Vault Cash 1919,TBT,S012,,,
Liability,Parent,Huge1920,LIAL38,This is a parent under a parent Vault Cash 1920,TBT,S012,,,
Liability,Parent,Huge1921,LIAL39,This is a parent under a parent Vault Cash 1921,TBT,S012,,,
Liability,Parent,Huge1922,LIAL40,This is a parent under a parent Vault Cash 1922,TBT,S012,,,
Liability,Parent,Huge1923,LIAL41,This is a parent under a parent Vault Cash 1923,TBT,S012,,,
Liability,Parent,Huge1924,LIAL42,This is a parent under a parent Vault Cash 1924,TBT,S012,,,
Liability,Parent,Huge1925,LIAL43,This is a parent under a parent Vault Cash 1925,TBT,S012,,,
Liability,Parent,Huge1926,LIAL44,This is a parent under a parent Vault Cash 1926,TBT,S012,,,
Liability,Parent,Huge1927,LIAL45,This is a parent under a parent Vault Cash 1927,TBT,S012,,,
Liability,Parent,Huge1928,LIAL46,This is a parent under a parent Vault Cash 1928,TBT,S012,,,
Liability,Parent,Huge1929,LIAL47,This is a parent under a parent Vault Cash 1929,TBT,S012,,,
Liability,Parent,Huge1930,LIAL48,This is a parent under a parent Vault Cash 1930,TBT,S012,,,
Liability,Parent,Huge1931,LIAL49,This is a parent under a parent Vault Cash 1931,TBT,S012,,,
Liability,Parent,Huge1932,LIAL50,This is a parent under a parent Vault Cash 1932,TBT,S012,,,
Liability,Parent,Huge1933,LIAL51,This is a parent under a parent Vault Cash 1933,TBT,S012,,,
Liability,Parent,Huge1934,LIAL52,This is a parent under a parent Vault Cash 1934,TBT,S012,,,
Liability,Parent,Huge1935,LIAL53,This is a parent under a parent Vault Cash 1935,TBT,S012,,,
Liability,Parent,Huge1936,LIAL54,This is a parent under a parent Vault Cash 1936,TBT,S012,,,
Liability,Parent,Huge1937,LIAL55,This is a parent under a parent Vault Cash 1937,TBT,S012,,,
Liability,Parent,Huge1938,LIAL56,This is a parent under a parent Vault Cash 1938,TBT,S012,,,
Liability,Parent,Huge1939,LIAL57,This is a parent under a parent Vault Cash 1939,TBT,S012,,,
Liability,Parent,Huge1940,LIAL58,This is a parent under a parent Vault Cash 1940,TBT,S012,,,
Liability,Parent,Huge1941,LIAL59,This is a parent under a parent Vault Cash 1941,TBT,S012,,,
Liability,Parent,Huge1942,LIAL60,This is a parent under a parent Vault Cash 1942,TBT,S012,,,
Liability,Parent,Huge1943,LIAL61,This is a parent under a parent Vault Cash 1943,TBT,S012,,,
Liability,Parent,Huge1944,LIAL62,This is a parent under a parent Vault Cash 1944,TBT,S012,,,
Liability,Parent,Huge1945,LIAL63,This is a parent under a parent Vault Cash 1945,TBT,S012,,,
Liability,Parent,Huge1946,LIAL64,This is a parent under a parent Vault Cash 1946,TBT,S012,,,
Liability,Parent,Huge1947,LIAL65,This is a parent under a parent Vault Cash 1947,TBT,S012,,,
Liability,Parent,Huge1948,LIAL66,This is a parent under a parent Vault Cash 1948,TBT,S012,,,
Liability,Parent,Huge1949,LIAL67,This is a parent under a parent Vault Cash 1949,TBT,S012,,,
Liability,Parent,Huge1950,LIAL68,This is a parent under a parent Vault Cash 1950,TBT,S012,,,
Liability,Parent,Huge1951,LIAL69,This is a parent under a parent Vault Cash 1951,TBT,S012,,,
Liability,Parent,Huge1952,LIAL70,This is a parent under a parent Vault Cash 1952,TBT,S012,,,
Liability,Parent,Huge1953,LIAL71,This is a parent under a parent Vault Cash 1953,TBT,S012,,,
Liability,Parent,Huge1954,LIAL72,This is a parent under a parent Vault Cash 1954,TBT,S012,,,
Liability,Parent,Huge1955,LIAL73,This is a parent under a parent Vault Cash 1955,TBT,S012,,,
Liability,Parent,Huge1956,LIAL74,This is a parent under a parent Vault Cash 1956,TBT,S012,,,
Liability,Parent,Huge1957,LIAL75,This is a parent under a parent Vault Cash 1957,TBT,S012,,,
Liability,Parent,Huge1958,LIAL76,This is a parent under a parent Vault Cash 1958,TBT,S012,,,
Liability,Parent,Huge1959,LIAL77,This is a parent under a parent Vault Cash 1959,TBT,S012,,,
Liability,Parent,Huge1960,LIAL78,This is a parent under a parent Vault Cash 1960,TBT,S012,,,
Liability,Parent,Huge1961,LIAL79,This is a parent under a parent Vault Cash 1961,TBT,S012,,,
Liability,Parent,Huge1962,LIAL80,This is a parent under a parent Vault Cash 1962,TBT,S012,,,
Liability,Parent,Huge1963,LIAL81,This is a parent under a parent Vault Cash 1963,TBT,S012,,,
Liability,Parent,Huge1964,LIAL82,This is a parent under a parent Vault Cash 1964,TBT,S012,,,
Liability,Parent,Huge1965,LIAL83,This is a parent under a parent Vault Cash 1965,TBT,S012,,,
Liability,Parent,Huge1966,LIAL84,This is a parent under a parent Vault Cash 1966,TBT,S012,,,
Liability,Parent,Huge1967,LIAL85,This is a parent under a parent Vault Cash 1967,TBT,S012,,,
Liability,Parent,Huge1968,LIAL86,This is a parent under a parent Vault Cash 1968,TBT,S012,,,
Liability,Parent,Huge1969,LIAL87,This is a parent under a parent Vault Cash 1969,TBT,S012,,,
Liability,Parent,Huge1970,LIAL88,This is a parent under a parent Vault Cash 1970,TBT,S012,,,
Liability,Parent,Huge1971,LIAL89,This is a parent under a parent Vault Cash 1971,TBT,S012,,,
Liability,Parent,Huge1972,LIAL90,This is a parent under a parent Vault Cash 1972,TBT,S012,,,
Liability,Parent,Huge1973,LIAL91,This is a parent under a parent Vault Cash 1973,TBT,S012,,,
Liability,Parent,Huge1974,LIAL92,This is a parent under a parent Vault Cash 1974,TBT,S012,,,
Liability,Parent,Huge1975,LIAL93,This is a parent under a parent Vault Cash 1975,TBT,S012,,,
Liability,Parent,Huge1976,LIAL94,This is a parent under a parent Vault Cash 1976,TBT,S012,,,
Liability,Parent,Huge1977,LIAL95,This is a parent under a parent Vault Cash 1977,TBT,S012,,,
Liability,Parent,Huge1978,LIAL96,This is a parent under a parent Vault Cash 1978,TBT,S012,,,
Liability,Parent,Huge1979,LIAL97,This is a parent under a parent Vault Cash 1979,TBT,S012,,,
Liability,Parent,Huge1980,LIAL98,This is a parent under a parent Vault Cash 1980,TBT,S012,,,
Liability,Parent,Huge1981,LIAL99,This is a parent under a parent Vault Cash 1981,TBT,S012,,,
Liability,Parent,Huge1982,LIAM01,This is a parent under a parent Vault Cash 1982,TBT,S012,,,
Liability,Parent,Huge1983,LIAM02,This is a parent under a parent Vault Cash 1983,TBT,S012,,,
Liability,Parent,Huge1984,LIAM03,This is a parent under a parent Vault Cash 1984,TBT,S012,,,
Liability,Parent,Huge1985,LIAM04,This is a parent under a parent Vault Cash 1985,TBT,S012,,,
Liability,Parent,Huge1986,LIAM05,This is a parent under a parent Vault Cash 1986,TBT,S012,,,
Liability,Parent,Huge1987,LIAM06,This is a parent under a parent Vault Cash 1987,TBT,S012,,,
Liability,Parent,Huge1988,LIAM07,This is a parent under a parent Vault Cash 1988,TBT,S012,,,
Liability,Parent,Huge1989,LIAM08,This is a parent under a parent Vault Cash 1989,TBT,S012,,,
Liability,Parent,Huge1990,LIAM09,This is a parent under a parent Vault Cash 1990,TBT,S012,,,
Liability,Parent,Huge1991,LIAM10,This is a parent under a parent Vault Cash 1991,TBT,S012,,,
Liability,Parent,Huge1992,LIAM11,This is a parent under a parent Vault Cash 1992,TBT,S012,,,
Liability,Parent,Huge1993,LIAM12,This is a parent under a parent Vault Cash 1993,TBT,S012,,,
Liability,Parent,Huge1994,LIAM13,This is a parent under a parent Vault Cash 1994,TBT,S012,,,
Liability,Parent,Huge1995,LIAM14,This is a parent under a parent Vault Cash 1995,TBT,S012,,,
Liability,Parent,Huge1996,LIAM15,This is a parent under a parent Vault Cash 1996,TBT,S012,,,
Liability,Parent,Huge1997,LIAM16,This is a parent under a parent Vault Cash 1997,TBT,S012,,,
Liability,Parent,Huge1998,LIAM17,This is a parent under a parent Vault Cash 1998,TBT,S012,,,
Liability,Parent,Huge1999,LIAM18,This is a parent under a parent Vault Cash 1999,TBT,S012,,,
Asset,Parent,Fishing account,ASTFHA,Fishing account Description,TBT,S012,AST138,,
Asset,Parent,Domestic duties account 01,ASTDEA,Domestic duties account Description,TBT,S012,AST138,,
Asset,Parent,Parent Asset type F,ASTVVG,Description,NGN,HQ,,,
Asset,Parent,Huge196,ASTT97,This is a parent under a parent Vault Cash 196,TBT,S012,,,
Asset,Parent,Rent Asset,ASTZXA,Desc - Rent Asset,NGN,HQ,,,
Asset,Parent,Audit Ledger,ASTADL,Audit Ledger,NGN,HQ,,,
Asset,Parent,Newto Ledger,AST100,Newto Ledger,NGN,HQ,,,
Asset,Parent,Parent ledger TYT-1,ASTVZX,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Parent ledger TYC-2,ASTBFV,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Parent ledger TYT-4,ASTVVX,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Parent ledger TYC-3,ASTBFY,This is a parent under a parent Vault Cash,LPP,S012,,,
Equity,Parent,Divident Cash Buzz,EQUDCB,Desc,NGN,HQ,,,
Asset,Parent,Sample Parent Asset - 042,ASTQEC,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 043,ASTJAK,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 044,ASTTMP,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 045,ASTHTW,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 046,ASTZXV,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 047,ASTRXF,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 048,ASTTEJ,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 049,ASTTZN,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 001,REVHZU,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 037,REVJLY,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 036,REVLSN,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 035,REVZZH,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 034,REVTCA,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 032,REVOUJ,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 043,REVPTE,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 044,REVWGK,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 045,REVEPJ,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 046,REVLDX,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 047,REVWMD,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 048,REVKYK,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 049,REVEUI,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 050,REVJVW,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 051,REVPIP,This is a parent under a parent Vault Cash,LPP,S012,,,
Revenue,Parent,Sample Parent Revenue - 042,REVCYK,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Vault Cash Hub/Subb,ASTVCK,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Vault Cash Hub/Sukk,ASTVCL,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,Sample Parent Asset - 039,ASTQKZ,This is a parent under a parent Vault Cash,LPP,S012,,,
Equity,Parent,Huge999,EQUD08,This is a parent under a parent Vault Cash 999,TBT,S012,,,
Asset,Parent,Sample Parent Asset - 041,ASTWTC,This is a parent under a parent Vault Cash,LPP,S012,,,
Asset,Parent,yobe Ledger,ASTTYW,yobe Ledger,NGN,HQ,,,
Asset,Parent,Testing Parent08,AST1K1,Testing Description08,LPP,S012,,,
Asset,Parent,AssetParent Ledger TRE,ASTVGX,Desacription,NGN,HQ,,,
Revenue,Parent,Rent-revenue 102,REVCVR,Desc,NGN,HQ,,,
Revenue,Parent,Sample Parent Revenue - 060,REVXMC,This is a parent under a parent Vault Cash,LPP,S012,,,
Expense,Parent,Huge1575,EXPH89,This is a parent under a parent Vault Cash 1575,TBT,S012,,,
Expense,Parent,Expense ledger RTB,EXPRFE,Desc,NGN,HQ,,,
Asset,Parent,Standing Order Asset,ASTSTN,test,NGN,HQ,,,
Equity,Parent,Bag Ledger,EQUEEE,Bag Ledger,NGN,Y008,,,
Liability,Parent,Huge2000,LIAM19,This is a parent under a parent Vault Cash 2000,TBT,S012,,,
